datetime,machineID,errorID
2015-02-02 10:00:00,51,Error Code 5: Low Pressure
2015-02-16 02:00:00,51,Error Code 4: Invalid Rotation Angle
2015-03-01 01:00:00,51,Error Code 1: Low Voltage
2015-03-01 06:00:00,51,Error Code 5: Low Pressure
2015-03-07 19:00:00,51,Error Code 2: High Pressure
2015-03-08 09:00:00,51,Error Code 3: Excessive Vibration
2015-03-19 03:00:00,51,Error Code 4: Invalid Rotation Angle
2015-03-19 08:00:00,51,Error Code 2: High Pressure
2015-03-19 11:00:00,51,Error Code 2: High Pressure
2015-03-31 06:00:00,51,Error Code 2: High Pressure
2015-03-31 06:00:00,51,Error Code 3: Excessive Vibration
2015-03-31 16:00:00,51,Error Code 4: Invalid Rotation Angle
2015-04-04 20:00:00,51,Error Code 1: Low Voltage
2015-04-18 08:00:00,51,Error Code 1: Low Voltage
2015-05-14 20:00:00,51,Error Code 4: Invalid Rotation Angle
2015-05-23 12:00:00,51,Error Code 3: Excessive Vibration
2015-05-30 06:00:00,51,Error Code 2: High Pressure
2015-05-30 06:00:00,51,Error Code 3: Excessive Vibration
2015-06-28 10:00:00,51,Error Code 1: Low Voltage
2015-06-29 06:00:00,51,Error Code 2: High Pressure
2015-06-29 06:00:00,51,Error Code 3: Excessive Vibration
2015-07-01 06:00:00,51,Error Code 1: Low Voltage
2015-07-10 12:00:00,51,Error Code 1: Low Voltage
2015-07-14 06:00:00,51,Error Code 5: Low Pressure
2015-08-10 23:00:00,51,Error Code 4: Invalid Rotation Angle
2015-09-12 06:00:00,51,Error Code 2: High Pressure
2015-09-12 06:00:00,51,Error Code 3: Excessive Vibration
2015-09-17 19:00:00,51,Error Code 1: Low Voltage
2015-09-26 21:00:00,51,Error Code 1: Low Voltage
2015-09-27 06:00:00,51,Error Code 5: Low Pressure
2015-10-11 20:00:00,51,Error Code 2: High Pressure
2015-10-18 21:00:00,51,Error Code 2: High Pressure
2015-10-25 22:00:00,51,Error Code 1: Low Voltage
2015-11-26 06:00:00,51,Error Code 5: Low Pressure
2015-11-28 00:00:00,51,Error Code 4: Invalid Rotation Angle
2015-12-11 06:00:00,51,Error Code 2: High Pressure
2015-12-11 06:00:00,51,Error Code 3: Excessive Vibration
2015-12-13 21:00:00,51,Error Code 4: Invalid Rotation Angle
2015-01-02 13:00:00,52,Error Code 3: Excessive Vibration
2015-01-18 06:00:00,52,Error Code 2: High Pressure
2015-01-18 06:00:00,52,Error Code 3: Excessive Vibration
2015-01-18 06:00:00,52,Error Code 5: Low Pressure
2015-01-27 20:00:00,52,Error Code 4: Invalid Rotation Angle
2015-02-11 07:00:00,52,Error Code 2: High Pressure
2015-02-15 13:00:00,52,Error Code 1: Low Voltage
2015-02-17 15:00:00,52,Error Code 5: Low Pressure
2015-02-24 22:00:00,52,Error Code 1: Low Voltage
2015-03-02 02:00:00,52,Error Code 3: Excessive Vibration
2015-03-04 04:00:00,52,Error Code 1: Low Voltage
2015-03-19 03:00:00,52,Error Code 1: Low Voltage
2015-03-19 20:00:00,52,Error Code 4: Invalid Rotation Angle
2015-03-20 14:00:00,52,Error Code 2: High Pressure
2015-04-19 20:00:00,52,Error Code 3: Excessive Vibration
2015-06-14 23:00:00,52,Error Code 5: Low Pressure
2015-06-15 15:00:00,52,Error Code 1: Low Voltage
2015-06-20 02:00:00,52,Error Code 3: Excessive Vibration
2015-06-21 20:00:00,52,Error Code 1: Low Voltage
2015-06-27 13:00:00,52,Error Code 2: High Pressure
2015-06-27 19:00:00,52,Error Code 3: Excessive Vibration
2015-06-28 00:00:00,52,Error Code 2: High Pressure
2015-07-13 05:00:00,52,Error Code 2: High Pressure
2015-07-15 18:00:00,52,Error Code 1: Low Voltage
2015-07-17 06:00:00,52,Error Code 5: Low Pressure
2015-07-18 21:00:00,52,Error Code 3: Excessive Vibration
2015-07-19 09:00:00,52,Error Code 2: High Pressure
2015-07-27 04:00:00,52,Error Code 2: High Pressure
2015-08-01 06:00:00,52,Error Code 2: High Pressure
2015-08-01 06:00:00,52,Error Code 3: Excessive Vibration
2015-08-19 10:00:00,52,Error Code 2: High Pressure
2015-08-20 06:00:00,52,Error Code 2: High Pressure
2015-08-22 11:00:00,52,Error Code 4: Invalid Rotation Angle
2015-09-04 23:00:00,52,Error Code 3: Excessive Vibration
2015-09-15 10:00:00,52,Error Code 4: Invalid Rotation Angle
2015-09-28 04:00:00,52,Error Code 1: Low Voltage
2015-10-14 22:00:00,52,Error Code 1: Low Voltage
2015-10-21 06:00:00,52,Error Code 2: High Pressure
2015-10-24 04:00:00,52,Error Code 2: High Pressure
2015-10-30 06:00:00,52,Error Code 1: Low Voltage
2015-10-30 06:00:00,52,Error Code 5: Low Pressure
2015-11-28 10:00:00,52,Error Code 1: Low Voltage
2015-12-21 10:00:00,52,Error Code 2: High Pressure
2015-12-22 10:00:00,52,Error Code 4: Invalid Rotation Angle
2015-12-25 09:00:00,52,Error Code 1: Low Voltage
2015-12-29 06:00:00,52,Error Code 5: Low Pressure
2015-01-10 07:00:00,53,Error Code 1: Low Voltage
2015-01-18 08:00:00,53,Error Code 2: High Pressure
2015-01-25 22:00:00,53,Error Code 2: High Pressure
2015-02-07 17:00:00,53,Error Code 2: High Pressure
2015-02-10 03:00:00,53,Error Code 4: Invalid Rotation Angle
2015-02-16 00:00:00,53,Error Code 2: High Pressure
2015-02-24 23:00:00,53,Error Code 5: Low Pressure
2015-03-01 01:00:00,53,Error Code 3: Excessive Vibration
2015-03-01 03:00:00,53,Error Code 3: Excessive Vibration
2015-03-06 09:00:00,53,Error Code 5: Low Pressure
2015-03-17 01:00:00,53,Error Code 3: Excessive Vibration
2015-03-22 22:00:00,53,Error Code 1: Low Voltage
2015-03-28 06:00:00,53,Error Code 1: Low Voltage
2015-04-14 14:00:00,53,Error Code 2: High Pressure
2015-04-15 07:00:00,53,Error Code 4: Invalid Rotation Angle
2015-04-23 18:00:00,53,Error Code 1: Low Voltage
2015-04-25 10:00:00,53,Error Code 3: Excessive Vibration
2015-05-04 22:00:00,53,Error Code 1: Low Voltage
2015-05-05 14:00:00,53,Error Code 4: Invalid Rotation Angle
2015-05-12 06:00:00,53,Error Code 2: High Pressure
2015-05-12 06:00:00,53,Error Code 3: Excessive Vibration
2015-06-08 18:00:00,53,Error Code 5: Low Pressure
2015-06-16 03:00:00,53,Error Code 1: Low Voltage
2015-06-19 05:00:00,53,Error Code 1: Low Voltage
2015-06-25 12:00:00,53,Error Code 5: Low Pressure
2015-07-11 06:00:00,53,Error Code 1: Low Voltage
2015-08-26 02:00:00,53,Error Code 4: Invalid Rotation Angle
2015-10-09 06:00:00,53,Error Code 1: Low Voltage
2015-10-13 02:00:00,53,Error Code 3: Excessive Vibration
2015-10-18 07:00:00,53,Error Code 1: Low Voltage
2015-10-22 02:00:00,53,Error Code 3: Excessive Vibration
2015-10-24 05:00:00,53,Error Code 2: High Pressure
2015-11-04 09:00:00,53,Error Code 3: Excessive Vibration
2015-11-08 06:00:00,53,Error Code 2: High Pressure
2015-11-08 06:00:00,53,Error Code 3: Excessive Vibration
2015-11-12 22:00:00,53,Error Code 1: Low Voltage
2015-11-15 08:00:00,53,Error Code 4: Invalid Rotation Angle
2015-12-03 18:00:00,53,Error Code 3: Excessive Vibration
2015-12-06 13:00:00,53,Error Code 2: High Pressure
2015-12-08 06:00:00,53,Error Code 2: High Pressure
2015-12-08 06:00:00,53,Error Code 3: Excessive Vibration
2015-12-09 03:00:00,53,Error Code 4: Invalid Rotation Angle
2015-12-09 07:00:00,53,Error Code 3: Excessive Vibration
2015-12-27 10:00:00,53,Error Code 2: High Pressure
2015-12-27 22:00:00,53,Error Code 3: Excessive Vibration
2015-01-13 18:00:00,54,Error Code 5: Low Pressure
2015-01-14 06:00:00,54,Error Code 4: Invalid Rotation Angle
2015-01-17 16:00:00,54,Error Code 4: Invalid Rotation Angle
2015-01-18 03:00:00,54,Error Code 4: Invalid Rotation Angle
2015-01-21 21:00:00,54,Error Code 1: Low Voltage
2015-02-13 18:00:00,54,Error Code 3: Excessive Vibration
2015-03-09 14:00:00,54,Error Code 4: Invalid Rotation Angle
2015-03-12 18:00:00,54,Error Code 2: High Pressure
2015-03-25 07:00:00,54,Error Code 4: Invalid Rotation Angle
2015-03-30 06:00:00,54,Error Code 4: Invalid Rotation Angle
2015-04-09 01:00:00,54,Error Code 2: High Pressure
2015-04-14 19:00:00,54,Error Code 4: Invalid Rotation Angle
2015-04-19 23:00:00,54,Error Code 1: Low Voltage
2015-04-20 17:00:00,54,Error Code 3: Excessive Vibration
2015-04-29 06:00:00,54,Error Code 2: High Pressure
2015-04-29 06:00:00,54,Error Code 3: Excessive Vibration
2015-05-14 04:00:00,54,Error Code 1: Low Voltage
2015-05-14 10:00:00,54,Error Code 3: Excessive Vibration
2015-06-15 16:00:00,54,Error Code 1: Low Voltage
2015-06-19 14:00:00,54,Error Code 1: Low Voltage
2015-06-21 09:00:00,54,Error Code 3: Excessive Vibration
2015-06-28 06:00:00,54,Error Code 4: Invalid Rotation Angle
2015-07-01 01:00:00,54,Error Code 3: Excessive Vibration
2015-07-18 01:00:00,54,Error Code 2: High Pressure
2015-07-22 00:00:00,54,Error Code 1: Low Voltage
2015-07-24 19:00:00,54,Error Code 3: Excessive Vibration
2015-08-20 03:00:00,54,Error Code 2: High Pressure
2015-08-21 14:00:00,54,Error Code 2: High Pressure
2015-08-22 11:00:00,54,Error Code 5: Low Pressure
2015-08-24 15:00:00,54,Error Code 2: High Pressure
2015-09-11 05:00:00,54,Error Code 4: Invalid Rotation Angle
2015-09-17 20:00:00,54,Error Code 4: Invalid Rotation Angle
2015-10-10 02:00:00,54,Error Code 2: High Pressure
2015-10-29 04:00:00,54,Error Code 4: Invalid Rotation Angle
2015-10-30 10:00:00,54,Error Code 4: Invalid Rotation Angle
2015-11-02 15:00:00,54,Error Code 1: Low Voltage
2015-11-03 06:00:00,54,Error Code 2: High Pressure
2015-11-04 02:00:00,54,Error Code 1: Low Voltage
2015-11-12 14:00:00,54,Error Code 3: Excessive Vibration
2015-11-20 00:00:00,54,Error Code 2: High Pressure
2015-11-20 17:00:00,54,Error Code 2: High Pressure
2015-11-25 15:00:00,54,Error Code 4: Invalid Rotation Angle
2015-12-12 01:00:00,54,Error Code 3: Excessive Vibration
2015-12-25 06:00:00,54,Error Code 2: High Pressure
2015-12-25 06:00:00,54,Error Code 3: Excessive Vibration
2015-12-27 10:00:00,54,Error Code 4: Invalid Rotation Angle
2015-01-14 01:00:00,55,Error Code 5: Low Pressure
2015-01-18 09:00:00,55,Error Code 3: Excessive Vibration
2015-01-19 13:00:00,55,Error Code 1: Low Voltage
2015-01-31 10:00:00,55,Error Code 2: High Pressure
2015-03-04 16:00:00,55,Error Code 3: Excessive Vibration
2015-03-06 06:00:00,55,Error Code 5: Low Pressure
2015-03-10 18:00:00,55,Error Code 1: Low Voltage
2015-03-29 01:00:00,55,Error Code 4: Invalid Rotation Angle
2015-04-09 05:00:00,55,Error Code 1: Low Voltage
2015-04-20 06:00:00,55,Error Code 2: High Pressure
2015-04-20 06:00:00,55,Error Code 3: Excessive Vibration
2015-05-03 01:00:00,55,Error Code 2: High Pressure
2015-06-04 06:00:00,55,Error Code 5: Low Pressure
2015-06-04 23:00:00,55,Error Code 3: Excessive Vibration
2015-06-19 06:00:00,55,Error Code 1: Low Voltage
2015-07-15 04:00:00,55,Error Code 1: Low Voltage
2015-08-03 06:00:00,55,Error Code 1: Low Voltage
2015-08-06 17:00:00,55,Error Code 4: Invalid Rotation Angle
2015-08-15 16:00:00,55,Error Code 1: Low Voltage
2015-08-18 06:00:00,55,Error Code 5: Low Pressure
2015-08-24 21:00:00,55,Error Code 1: Low Voltage
2015-09-01 18:00:00,55,Error Code 1: Low Voltage
2015-09-02 06:00:00,55,Error Code 2: High Pressure
2015-09-02 06:00:00,55,Error Code 3: Excessive Vibration
2015-09-05 20:00:00,55,Error Code 1: Low Voltage
2015-09-07 00:00:00,55,Error Code 1: Low Voltage
2015-09-16 09:00:00,55,Error Code 2: High Pressure
2015-09-18 14:00:00,55,Error Code 3: Excessive Vibration
2015-09-23 16:00:00,55,Error Code 4: Invalid Rotation Angle
2015-10-10 14:00:00,55,Error Code 1: Low Voltage
2015-11-07 16:00:00,55,Error Code 1: Low Voltage
2015-11-11 06:00:00,55,Error Code 3: Excessive Vibration
2015-11-14 09:00:00,55,Error Code 5: Low Pressure
2015-11-30 15:00:00,55,Error Code 4: Invalid Rotation Angle
2015-12-01 06:00:00,55,Error Code 1: Low Voltage
2015-12-21 06:00:00,55,Error Code 3: Excessive Vibration
2015-12-21 19:00:00,55,Error Code 3: Excessive Vibration
2015-01-13 06:00:00,56,Error Code 4: Invalid Rotation Angle
2015-01-28 00:00:00,56,Error Code 3: Excessive Vibration
2015-02-07 23:00:00,56,Error Code 3: Excessive Vibration
2015-02-08 06:00:00,56,Error Code 2: High Pressure
2015-02-27 00:00:00,56,Error Code 1: Low Voltage
2015-03-14 06:00:00,56,Error Code 4: Invalid Rotation Angle
2015-03-17 15:00:00,56,Error Code 2: High Pressure
2015-04-13 06:00:00,56,Error Code 1: Low Voltage
2015-04-14 19:00:00,56,Error Code 1: Low Voltage
2015-04-15 13:00:00,56,Error Code 4: Invalid Rotation Angle
2015-04-28 06:00:00,56,Error Code 2: High Pressure
2015-04-28 06:00:00,56,Error Code 3: Excessive Vibration
2015-05-22 23:00:00,56,Error Code 2: High Pressure
2015-05-24 00:00:00,56,Error Code 1: Low Voltage
2015-06-11 19:00:00,56,Error Code 3: Excessive Vibration
2015-06-12 06:00:00,56,Error Code 4: Invalid Rotation Angle
2015-06-28 07:00:00,56,Error Code 2: High Pressure
2015-07-08 10:00:00,56,Error Code 4: Invalid Rotation Angle
2015-07-16 06:00:00,56,Error Code 3: Excessive Vibration
2015-08-05 12:00:00,56,Error Code 1: Low Voltage
2015-08-13 15:00:00,56,Error Code 3: Excessive Vibration
2015-08-21 14:00:00,56,Error Code 4: Invalid Rotation Angle
2015-09-09 12:00:00,56,Error Code 2: High Pressure
2015-09-21 03:00:00,56,Error Code 4: Invalid Rotation Angle
2015-09-22 01:00:00,56,Error Code 3: Excessive Vibration
2015-09-25 06:00:00,56,Error Code 2: High Pressure
2015-09-25 06:00:00,56,Error Code 3: Excessive Vibration
2015-09-25 06:00:00,56,Error Code 4: Invalid Rotation Angle
2015-10-12 10:00:00,56,Error Code 4: Invalid Rotation Angle
2015-11-06 09:00:00,56,Error Code 2: High Pressure
2015-11-09 06:00:00,56,Error Code 1: Low Voltage
2015-11-09 22:00:00,56,Error Code 4: Invalid Rotation Angle
2015-11-16 11:00:00,56,Error Code 4: Invalid Rotation Angle
2015-11-24 06:00:00,56,Error Code 2: High Pressure
2015-11-24 06:00:00,56,Error Code 3: Excessive Vibration
2015-12-13 04:00:00,56,Error Code 1: Low Voltage
2015-12-19 01:00:00,56,Error Code 3: Excessive Vibration
2015-12-24 06:00:00,56,Error Code 1: Low Voltage
2015-01-19 11:00:00,57,Error Code 2: High Pressure
2015-02-06 06:00:00,57,Error Code 1: Low Voltage
2015-02-11 12:00:00,57,Error Code 2: High Pressure
2015-03-05 21:00:00,57,Error Code 4: Invalid Rotation Angle
2015-03-07 04:00:00,57,Error Code 2: High Pressure
2015-03-11 19:00:00,57,Error Code 3: Excessive Vibration
2015-03-31 16:00:00,57,Error Code 1: Low Voltage
2015-04-02 10:00:00,57,Error Code 1: Low Voltage
2015-04-05 04:00:00,57,Error Code 4: Invalid Rotation Angle
2015-04-23 10:00:00,57,Error Code 3: Excessive Vibration
2015-04-28 05:00:00,57,Error Code 3: Excessive Vibration
2015-05-02 11:00:00,57,Error Code 2: High Pressure
2015-05-10 23:00:00,57,Error Code 2: High Pressure
2015-05-28 18:00:00,57,Error Code 2: High Pressure
2015-06-08 08:00:00,57,Error Code 2: High Pressure
2015-06-13 23:00:00,57,Error Code 2: High Pressure
2015-06-19 01:00:00,57,Error Code 4: Invalid Rotation Angle
2015-07-22 12:00:00,57,Error Code 4: Invalid Rotation Angle
2015-08-16 00:00:00,57,Error Code 3: Excessive Vibration
2015-08-17 12:00:00,57,Error Code 1: Low Voltage
2015-09-22 08:00:00,57,Error Code 1: Low Voltage
2015-10-04 01:00:00,57,Error Code 4: Invalid Rotation Angle
2015-10-09 21:00:00,57,Error Code 3: Excessive Vibration
2015-10-12 07:00:00,57,Error Code 2: High Pressure
2015-10-21 13:00:00,57,Error Code 1: Low Voltage
2015-11-03 06:00:00,57,Error Code 1: Low Voltage
2015-11-04 08:00:00,57,Error Code 2: High Pressure
2015-11-27 17:00:00,57,Error Code 4: Invalid Rotation Angle
2015-12-06 21:00:00,57,Error Code 1: Low Voltage
2015-12-13 19:00:00,57,Error Code 2: High Pressure
2015-12-14 15:00:00,57,Error Code 4: Invalid Rotation Angle
2015-12-16 20:00:00,57,Error Code 1: Low Voltage
2015-12-17 12:00:00,57,Error Code 1: Low Voltage
2015-01-07 07:00:00,58,Error Code 3: Excessive Vibration
2015-01-08 05:00:00,58,Error Code 4: Invalid Rotation Angle
2015-01-14 04:00:00,58,Error Code 1: Low Voltage
2015-01-30 06:00:00,58,Error Code 4: Invalid Rotation Angle
2015-02-06 18:00:00,58,Error Code 2: High Pressure
2015-02-15 12:00:00,58,Error Code 1: Low Voltage
2015-02-25 01:00:00,58,Error Code 1: Low Voltage
2015-03-20 01:00:00,58,Error Code 1: Low Voltage
2015-04-30 06:00:00,58,Error Code 4: Invalid Rotation Angle
2015-05-15 06:00:00,58,Error Code 1: Low Voltage
2015-05-21 22:00:00,58,Error Code 3: Excessive Vibration
2015-05-27 16:00:00,58,Error Code 3: Excessive Vibration
2015-05-30 06:00:00,58,Error Code 2: High Pressure
2015-05-30 06:00:00,58,Error Code 3: Excessive Vibration
2015-05-31 14:00:00,58,Error Code 1: Low Voltage
2015-07-07 05:00:00,58,Error Code 5: Low Pressure
2015-07-29 06:00:00,58,Error Code 4: Invalid Rotation Angle
2015-07-30 11:00:00,58,Error Code 3: Excessive Vibration
2015-08-05 21:00:00,58,Error Code 1: Low Voltage
2015-08-29 09:00:00,58,Error Code 3: Excessive Vibration
2015-09-05 07:00:00,58,Error Code 2: High Pressure
2015-09-12 07:00:00,58,Error Code 5: Low Pressure
2015-09-21 22:00:00,58,Error Code 2: High Pressure
2015-09-22 17:00:00,58,Error Code 2: High Pressure
2015-09-25 09:00:00,58,Error Code 1: Low Voltage
2015-09-25 18:00:00,58,Error Code 1: Low Voltage
2015-09-27 06:00:00,58,Error Code 4: Invalid Rotation Angle
2015-10-06 16:00:00,58,Error Code 1: Low Voltage
2015-10-09 20:00:00,58,Error Code 4: Invalid Rotation Angle
2015-10-16 00:00:00,58,Error Code 2: High Pressure
2015-11-07 09:00:00,58,Error Code 1: Low Voltage
2015-11-16 08:00:00,58,Error Code 2: High Pressure
2015-12-08 01:00:00,58,Error Code 2: High Pressure
2015-12-11 06:00:00,58,Error Code 2: High Pressure
2015-12-11 06:00:00,58,Error Code 3: Excessive Vibration
2015-01-03 02:00:00,59,Error Code 2: High Pressure
2015-01-12 02:00:00,59,Error Code 4: Invalid Rotation Angle
2015-01-19 09:00:00,59,Error Code 4: Invalid Rotation Angle
2015-01-29 08:00:00,59,Error Code 4: Invalid Rotation Angle
2015-02-01 14:00:00,59,Error Code 1: Low Voltage
2015-02-02 19:00:00,59,Error Code 1: Low Voltage
2015-02-03 00:00:00,59,Error Code 1: Low Voltage
2015-02-03 06:00:00,59,Error Code 5: Low Pressure
2015-02-09 15:00:00,59,Error Code 1: Low Voltage
2015-02-17 16:00:00,59,Error Code 1: Low Voltage
2015-02-22 03:00:00,59,Error Code 3: Excessive Vibration
2015-02-25 12:00:00,59,Error Code 1: Low Voltage
2015-03-29 07:00:00,59,Error Code 1: Low Voltage
2015-04-04 06:00:00,59,Error Code 5: Low Pressure
2015-04-05 07:00:00,59,Error Code 3: Excessive Vibration
2015-04-21 06:00:00,59,Error Code 2: High Pressure
2015-05-02 12:00:00,59,Error Code 3: Excessive Vibration
2015-05-17 09:00:00,59,Error Code 2: High Pressure
2015-05-19 06:00:00,59,Error Code 5: Low Pressure
2015-05-20 21:00:00,59,Error Code 4: Invalid Rotation Angle
2015-06-05 01:00:00,59,Error Code 2: High Pressure
2015-07-05 01:00:00,59,Error Code 4: Invalid Rotation Angle
2015-07-05 11:00:00,59,Error Code 2: High Pressure
2015-07-18 06:00:00,59,Error Code 1: Low Voltage
2015-08-02 06:00:00,59,Error Code 2: High Pressure
2015-08-02 06:00:00,59,Error Code 3: Excessive Vibration
2015-08-17 06:00:00,59,Error Code 5: Low Pressure
2015-08-23 02:00:00,59,Error Code 2: High Pressure
2015-08-27 13:00:00,59,Error Code 2: High Pressure
2015-10-16 06:00:00,59,Error Code 2: High Pressure
2015-10-16 06:00:00,59,Error Code 3: Excessive Vibration
2015-10-25 12:00:00,59,Error Code 1: Low Voltage
2015-10-30 17:00:00,59,Error Code 3: Excessive Vibration
2015-12-24 14:00:00,59,Error Code 3: Excessive Vibration
2015-12-29 13:00:00,59,Error Code 4: Invalid Rotation Angle
2015-01-02 08:00:00,60,Error Code 1: Low Voltage
2015-01-12 10:00:00,60,Error Code 3: Excessive Vibration
2015-01-16 08:00:00,60,Error Code 3: Excessive Vibration
2015-01-22 22:00:00,60,Error Code 3: Excessive Vibration
2015-01-24 07:00:00,60,Error Code 3: Excessive Vibration
2015-01-29 06:00:00,60,Error Code 2: High Pressure
2015-01-29 06:00:00,60,Error Code 3: Excessive Vibration
2015-02-16 19:00:00,60,Error Code 4: Invalid Rotation Angle
2015-02-20 14:00:00,60,Error Code 2: High Pressure
2015-02-21 15:00:00,60,Error Code 3: Excessive Vibration
2015-03-14 17:00:00,60,Error Code 1: Low Voltage
2015-03-19 11:00:00,60,Error Code 2: High Pressure
2015-03-22 03:00:00,60,Error Code 1: Low Voltage
2015-03-31 08:00:00,60,Error Code 5: Low Pressure
2015-04-03 12:00:00,60,Error Code 1: Low Voltage
2015-04-06 16:00:00,60,Error Code 2: High Pressure
2015-04-14 06:00:00,60,Error Code 2: High Pressure
2015-04-14 06:00:00,60,Error Code 3: Excessive Vibration
2015-05-05 10:00:00,60,Error Code 4: Invalid Rotation Angle
2015-05-10 22:00:00,60,Error Code 1: Low Voltage
2015-05-16 07:00:00,60,Error Code 1: Low Voltage
2015-05-22 13:00:00,60,Error Code 4: Invalid Rotation Angle
2015-05-26 01:00:00,60,Error Code 2: High Pressure
2015-06-01 13:00:00,60,Error Code 2: High Pressure
2015-06-07 04:00:00,60,Error Code 4: Invalid Rotation Angle
2015-06-10 01:00:00,60,Error Code 2: High Pressure
2015-06-18 09:00:00,60,Error Code 1: Low Voltage
2015-06-25 23:00:00,60,Error Code 2: High Pressure
2015-07-02 23:00:00,60,Error Code 2: High Pressure
2015-07-15 20:00:00,60,Error Code 4: Invalid Rotation Angle
2015-07-19 20:00:00,60,Error Code 4: Invalid Rotation Angle
2015-07-28 06:00:00,60,Error Code 2: High Pressure
2015-07-28 06:00:00,60,Error Code 3: Excessive Vibration
2015-08-26 10:00:00,60,Error Code 1: Low Voltage
2015-09-10 20:00:00,60,Error Code 4: Invalid Rotation Angle
2015-09-11 06:00:00,60,Error Code 2: High Pressure
2015-09-11 06:00:00,60,Error Code 3: Excessive Vibration
2015-09-13 20:00:00,60,Error Code 1: Low Voltage
2015-10-02 05:00:00,60,Error Code 2: High Pressure
2015-10-06 23:00:00,60,Error Code 2: High Pressure
2015-10-18 11:00:00,60,Error Code 3: Excessive Vibration
2015-10-23 02:00:00,60,Error Code 4: Invalid Rotation Angle
2015-11-22 08:00:00,60,Error Code 1: Low Voltage
2015-01-13 07:00:00,61,Error Code 3: Excessive Vibration
2015-02-08 11:00:00,61,Error Code 1: Low Voltage
2015-02-26 06:00:00,61,Error Code 2: High Pressure
2015-02-26 06:00:00,61,Error Code 3: Excessive Vibration
2015-03-15 00:00:00,61,Error Code 3: Excessive Vibration
2015-03-21 15:00:00,61,Error Code 1: Low Voltage
2015-04-14 23:00:00,61,Error Code 1: Low Voltage
2015-04-21 15:00:00,61,Error Code 3: Excessive Vibration
2015-04-26 01:00:00,61,Error Code 1: Low Voltage
2015-04-30 05:00:00,61,Error Code 5: Low Pressure
2015-05-13 03:00:00,61,Error Code 2: High Pressure
2015-07-26 00:00:00,61,Error Code 1: Low Voltage
2015-07-26 23:00:00,61,Error Code 1: Low Voltage
2015-08-05 15:00:00,61,Error Code 4: Invalid Rotation Angle
2015-08-10 06:00:00,61,Error Code 2: High Pressure
2015-08-10 06:00:00,61,Error Code 3: Excessive Vibration
2015-08-11 18:00:00,61,Error Code 1: Low Voltage
2015-08-15 03:00:00,61,Error Code 1: Low Voltage
2015-08-20 06:00:00,61,Error Code 1: Low Voltage
2015-08-27 23:00:00,61,Error Code 3: Excessive Vibration
2015-09-24 07:00:00,61,Error Code 2: High Pressure
2015-09-24 14:00:00,61,Error Code 1: Low Voltage
2015-09-26 14:00:00,61,Error Code 3: Excessive Vibration
2015-10-24 06:00:00,61,Error Code 1: Low Voltage
2015-10-29 00:00:00,61,Error Code 1: Low Voltage
2015-10-31 09:00:00,61,Error Code 5: Low Pressure
2015-11-05 16:00:00,61,Error Code 2: High Pressure
2015-11-23 00:00:00,61,Error Code 4: Invalid Rotation Angle
2015-11-23 06:00:00,61,Error Code 2: High Pressure
2015-11-23 06:00:00,61,Error Code 3: Excessive Vibration
2015-11-27 14:00:00,61,Error Code 4: Invalid Rotation Angle
2015-12-01 08:00:00,61,Error Code 5: Low Pressure
2015-12-06 08:00:00,61,Error Code 2: High Pressure
2015-12-15 17:00:00,61,Error Code 1: Low Voltage
2015-01-12 06:00:00,62,Error Code 1: Low Voltage
2015-01-22 10:00:00,62,Error Code 4: Invalid Rotation Angle
2015-01-27 06:00:00,62,Error Code 5: Low Pressure
2015-02-19 22:00:00,62,Error Code 1: Low Voltage
2015-02-21 20:00:00,62,Error Code 3: Excessive Vibration
2015-03-14 14:00:00,62,Error Code 1: Low Voltage
2015-03-19 18:00:00,62,Error Code 4: Invalid Rotation Angle
2015-03-28 19:00:00,62,Error Code 3: Excessive Vibration
2015-05-09 23:00:00,62,Error Code 3: Excessive Vibration
2015-05-27 06:00:00,62,Error Code 5: Low Pressure
2015-06-26 06:00:00,62,Error Code 2: High Pressure
2015-06-26 06:00:00,62,Error Code 3: Excessive Vibration
2015-07-14 09:00:00,62,Error Code 4: Invalid Rotation Angle
2015-08-10 06:00:00,62,Error Code 1: Low Voltage
2015-08-27 18:00:00,62,Error Code 3: Excessive Vibration
2015-08-31 19:00:00,62,Error Code 4: Invalid Rotation Angle
2015-09-22 23:00:00,62,Error Code 4: Invalid Rotation Angle
2015-09-30 03:00:00,62,Error Code 1: Low Voltage
2015-10-10 14:00:00,62,Error Code 2: High Pressure
2015-10-14 08:00:00,62,Error Code 1: Low Voltage
2015-11-05 06:00:00,62,Error Code 2: High Pressure
2015-11-05 10:00:00,62,Error Code 4: Invalid Rotation Angle
2015-12-08 06:00:00,62,Error Code 5: Low Pressure
2015-12-19 00:00:00,62,Error Code 4: Invalid Rotation Angle
2015-12-19 13:00:00,62,Error Code 2: High Pressure
2015-12-23 06:00:00,62,Error Code 2: High Pressure
2015-12-23 06:00:00,62,Error Code 3: Excessive Vibration
2015-12-23 11:00:00,62,Error Code 4: Invalid Rotation Angle
2015-01-19 04:00:00,63,Error Code 2: High Pressure
2015-01-27 06:00:00,63,Error Code 1: Low Voltage
2015-01-27 06:00:00,63,Error Code 2: High Pressure
2015-01-27 06:00:00,63,Error Code 3: Excessive Vibration
2015-02-04 04:00:00,63,Error Code 4: Invalid Rotation Angle
2015-02-09 17:00:00,63,Error Code 1: Low Voltage
